Id,full_scorecard,Season,team1,team2,team1_score,team2_score,toss_winner,toss_choice,winner,margin,man_of_the_match,stadium,place,winner_update,Season_update
485,https://stats.espncricinfo.com/ci/engine/match/829805.html,2015,Mumbai Indians,Kolkata Knight Riders,171,166,Kolkata Knight Riders,Field,Mumbai,5 runs,Hardik Pandya,Wankhede Stadium,Mumbai,Mumbai,2015
486,https://stats.espncricinfo.com/ci/engine/match/829807.html,2015,Sunrisers Hyderabad,Royal Challengers Bangalore,135,83,Sunrisers Hyderabad,Bat,RCB,6 wickets,Virat Kohli,Rajiv Gandhi International Stadium,Uppal,Banglore,2015
487,https://stats.espncricinfo.com/ci/engine/match/829809.html,2015,Kings XI Punjab,Chennai Super Kings,130,134,Kings XI Punjab,Bat,Super,7 wickets,Pawan Negi,Punjab Cricket Association Stadium,Mohali,Chennai,2015
488,https://stats.espncricinfo.com/ci/engine/match/829811.html,2015,Rajasthan Royals,Kolkata Knight Riders,199,190,Rajasthan Royals,Bat,Royals,9 runs,Shane Watson,Brabourne Stadium,Mumbai,Rajasthan,2015
489,https://stats.espncricinfo.com/ci/engine/match/829813.html,2015,Delhi Daredevils,Royal Challengers Bangalore,187,2,Royal Challengers Bangalore,Field,No,No result,No One,M Chinnaswamy Stadium,Bangalore,No,2015
490,https://stats.espncricinfo.com/ci/engine/match/829815.html,2015,Sunrisers Hyderabad,Mumbai Indians,113,114,Sunrisers Hyderabad,Bat,Mumbai,9 wickets,Mitchell McClenaghan,Rajiv Gandhi International Stadium,Uppal,Mumbai,2015
491,https://stats.espncricinfo.com/ci/engine/match/829817.html,2015,Mumbai Indians,Chennai Super Kings,187,162,Mumbai Indians,Bat,Mumbai,25 runs,Kieron Pollard,Wankhede Stadium,Mumbai,Mumbai,2015
492,https://stats.espncricinfo.com/ci/engine/match/829819.html,2015,Royal Challengers Bangalore,Rajasthan Royals,180,109,Royal Challengers Bangalore,Bat,RCB,71 runs,AB de Villiers,Maharashtra Cricket Association Stadium,Pune,Banglore,2015
493,https://stats.espncricinfo.com/ci/engine/match/829821.html,2015,Royal Challengers Bangalore,Chennai Super Kings,139,140,Chennai Super Kings,Field,Super,3 wickets,Ashish Nehra,JSCA International Stadium Complex,Ranchi,Chennai,2015
494,https://stats.espncricinfo.com/ci/engine/match/829823.html,2015,Mumbai Indians,Chennai Super Kings,202,161,Chennai Super Kings,Field,Mumbai,41 runs,Rohit Sharma,Eden Gardens,Kolkata,Mumbai,2015 Final
495,https://stats.espncricinfo.com/ci/engine/match/729279.html,2014,Kolkata Knight Riders,Mumbai Indians,163,122,Kolkata Knight Riders,Bat,KKR,41 runs,Jacques Kallis,Sheikh Zayed Stadium,Abu Dhabi,Kolkata,2014
496,https://stats.espncricinfo.com/ci/engine/match/729281.html,2014,Delhi Daredevils,Royal Challengers Bangalore,145,146,Royal Challengers Bangalore,Field,RCB,8 wickets,Yuzvendra Chahal,Sharjah Cricket Stadium,Sharjah,Banglore,2014
497,https://stats.espncricinfo.com/ci/engine/match/729283.html,2014,Chennai Super Kings,Kings XI Punjab,205,206,Chennai Super Kings,Bat,Kings,6 wickets,Glenn Maxwell,Sheikh Zayed Stadium,Abu Dhabi,Punjab,2014
498,https://stats.espncricinfo.com/ci/engine/match/729285.html,2014,Sunrisers Hyderabad,Rajasthan Royals,133,135,Rajasthan Royals,Field,Royals,4 wickets,Ajinkya Rahane,Sheikh Zayed Stadium,Abu Dhabi,Rajasthan,2014
499,https://stats.espncricinfo.com/ci/engine/match/729287.html,2014,Mumbai Indians,Royal Challengers Bangalore,115,116,Royal Challengers Bangalore,Field,RCB,7 wickets,Parthiv Patel,Dubai International Cricket Stadium,Dubai,Banglore,2014
500,https://stats.espncricinfo.com/ci/engine/match/729289.html,2014,Kolkata Knight Riders,Delhi Daredevils,166,167,Kolkata Knight Riders,Bat,Daredevils,4 wickets,Jean-Paul Duminy,Dubai International Cricket Stadium,Dubai,Delhi,2014
501,https://stats.espncricinfo.com/ci/engine/match/729291.html,2014,Rajasthan Royals,Kings XI Punjab,191,193,Kings XI Punjab,Field,Kings,7 wickets,Glenn Maxwell,Sharjah Cricket Stadium,Sharjah,Punjab,2014
502,https://stats.espncricinfo.com/ci/engine/match/729293.html,2014,Chennai Super Kings,Delhi Daredevils,177,84,Chennai Super Kings,Bat,Super,93 runs,Suresh Raina,Sheikh Zayed Stadium,Abu Dhabi,Chennai,2014
503,https://stats.espncricinfo.com/ci/engine/match/729295.html,2014,Kings XI Punjab,Sunrisers Hyderabad,193,121,Sunrisers Hyderabad,Field,Kings,72 runs,Glenn Maxwell,Sharjah Cricket Stadium,Sharjah,Punjab,2014
504,https://stats.espncricinfo.com/ci/engine/match/729297.html,2014,Chennai Super Kings,Rajasthan Royals,140,133,Rajasthan Royals,Field,Super,7 runs,Ravindra Jadeja,Dubai International Cricket Stadium,Dubai,Chennai,2014
505,https://stats.espncricinfo.com/ci/engine/match/729299.html,2014,Kolkata Knight Riders,Royal Challengers Bangalore,150,148,Royal Challengers Bangalore,Field,KKR,2 runs,Chris Lynn,Sharjah Cricket Stadium,Sharjah,Kolkata,2014
506,https://stats.espncricinfo.com/ci/engine/match/729301.html,2014,Sunrisers Hyderabad,Delhi Daredevils,184,180,Sunrisers Hyderabad,Bat,Sunrisers,4 runs,Aaron Finch,Dubai International Cricket Stadium,Dubai,Hyderabad,2014
507,https://stats.espncricinfo.com/ci/engine/match/729303.html,2014,Mumbai Indians,Chennai Super Kings,141,142,Mumbai Indians,Bat,Super,7 wickets,Mohit Sharma,Dubai International Cricket Stadium,Dubai,Chennai,2014
508,https://stats.espncricinfo.com/ci/engine/match/729305.html,2014,Royal Challengers Bangalore,Rajasthan Royals,70,71,Rajasthan Royals,Field,Royals,6 wickets,Pravin Tambe,Sheikh Zayed Stadium,Abu Dhabi,Rajasthan,2014
509,https://stats.espncricinfo.com/ci/engine/match/729307.html,2014,Kings XI Punjab,Kolkata Knight Riders,132,109,Kolkata Knight Riders,Field,Kings,23 runs,Sandeep Sharma,Sheikh Zayed Stadium,Abu Dhabi,Punjab,2014
510,https://stats.espncricinfo.com/ci/engine/match/729309.html,2014,Mumbai Indians,Delhi Daredevils,125,126,Mumbai Indians,Bat,Daredevils,6 wickets,Murali Vijay,Sharjah Cricket Stadium,Sharjah,Delhi,2014
511,https://stats.espncricinfo.com/ci/engine/match/729311.html,2014,Sunrisers Hyderabad,Chennai Super Kings,145,146,Sunrisers Hyderabad,Bat,Super,5 wickets,Dwayne Smith,Sharjah Cricket Stadium,Sharjah,Chennai,2014
512,https://stats.espncricinfo.com/ci/engine/match/729313.html,2014,Royal Challengers Bangalore,Kings XI Punjab,124,127,Kings XI Punjab,Field,Kings,5 wickets,Sandeep Sharma,Dubai International Cricket Stadium,Dubai,Punjab,2014
513,https://stats.espncricinfo.com/ci/engine/match/729315.html,2014,Rajasthan Royals,Kolkata Knight Riders,152,152,Rajasthan Royals,Bat,Tied,Tied,James Faulkner,Sheikh Zayed Stadium,Abu Dhabi,Tied,2014
514,https://stats.espncricinfo.com/ci/engine/match/729317.html,2014,Sunrisers Hyderabad,Mumbai Indians,172,157,Mumbai Indians,Field,Sunrisers,15 runs,Bhuvneshwar Kumar,Dubai International Cricket Stadium,Dubai,Hyderabad,2014
515,https://stats.espncricinfo.com/ci/engine/match/733971.html,2014,Chennai Super Kings,Kolkata Knight Riders,148,114,Chennai Super Kings,Bat,Super,34 runs,Ravindra Jadeja,JSCA International Stadium Complex,Ranchi,Chennai,2014
516,https://stats.espncricinfo.com/ci/engine/match/733973.html,2014,Kings XI Punjab,Mumbai Indians,168,170,Kings XI Punjab,Bat,Mumbai,5 wickets,Corey Anderson,Wankhede Stadium,Mumbai,Mumbai,2014
517,https://stats.espncricinfo.com/ci/engine/match/733975.html,2014,Delhi Daredevils,Rajasthan Royals,152,156,Rajasthan Royals,Field,Royals,7 wickets,Karun Nair,Feroz Shah Kotla,Delhi,Rajasthan,2014
518,https://stats.espncricinfo.com/ci/engine/match/733977.html,2014,Sunrisers Hyderabad,Royal Challengers Bangalore,155,158,Royal Challengers Bangalore,Field,RCB,4 wickets,AB de Villiers,M Chinnaswamy Stadium,Bangalore,Banglore,2014
519,https://stats.espncricinfo.com/ci/engine/match/733979.html,2014,Rajasthan Royals,Kolkata Knight Riders,170,160,Kolkata Knight Riders,Field,Royals,10 runs,Pravin Tambe,Sardar Patel Stadium,Motera,Rajasthan,2014
520,https://stats.espncricinfo.com/ci/engine/match/733981.html,2014,Delhi Daredevils,Chennai Super Kings,178,181,Chennai Super Kings,Field,Super,8 wickets,Dwayne Smith,Feroz Shah Kotla,Delhi,Chennai,2014
521,https://stats.espncricinfo.com/ci/engine/match/733983.html,2014,Mumbai Indians,Royal Challengers Bangalore,187,168,Royal Challengers Bangalore,Field,Mumbai,19 runs,Rohit Sharma,Wankhede Stadium,Mumbai,Mumbai,2014
522,https://stats.espncricinfo.com/ci/engine/match/733985.html,2014,Delhi Daredevils,Kolkata Knight Riders,160,161,Delhi Daredevils,Bat,KKR,8 wickets,Gautam Gambhir,Feroz Shah Kotla,Delhi,Kolkata,2014
523,https://stats.espncricinfo.com/ci/engine/match/733987.html,2014,Kings XI Punjab,Chennai Super Kings,231,187,Chennai Super Kings,Field,Kings,44 runs,Glenn Maxwell,Barabati Stadium,Cuttack,Punjab,2014
524,https://stats.espncricinfo.com/ci/engine/match/733989.html,2014,Sunrisers Hyderabad,Rajasthan Royals,134,102,Rajasthan Royals,Field,Sunrisers,32 runs,Bhuvneshwar Kumar,Sardar Patel Stadium,Motera,Hyderabad,2014
525,https://stats.espncricinfo.com/ci/engine/match/733991.html,2014,Kings XI Punjab,Royal Challengers Bangalore,198,166,Royal Challengers Bangalore,Field,Kings,32 runs,Sandeep Sharma,M Chinnaswamy Stadium,Bangalore,Punjab,2014
526,https://stats.espncricinfo.com/ci/engine/match/733993.html,2014,Delhi Daredevils,Sunrisers Hyderabad,143,44,Sunrisers Hyderabad,Field,Sunrisers,8 wickets,Dale Steyn,Feroz Shah Kotla,Delhi,Hyderabad,2014
527,https://stats.espncricinfo.com/ci/engine/match/733995.html,2014,Mumbai Indians,Chennai Super Kings,157,160,Chennai Super Kings,Field,Super,4 wickets,Dwayne Smith,Wankhede Stadium,Mumbai,Chennai,2014
528,https://stats.espncricinfo.com/ci/engine/match/733997.html,2014,Kings XI Punjab,Kolkata Knight Riders,149,150,Kolkata Knight Riders,Field,KKR,9 wickets,Gautam Gambhir,Barabati Stadium,Cuttack,Kolkata,2014
529,https://stats.espncricinfo.com/ci/engine/match/733999.html,2014,Royal Challengers Bangalore,Rajasthan Royals,190,191,Royal Challengers Bangalore,Bat,Royals,5 wickets,James Faulkner,M Chinnaswamy Stadium,Bangalore,Rajasthan,2014
530,https://stats.espncricinfo.com/ci/engine/match/734001.html,2014,Sunrisers Hyderabad,Mumbai Indians,157,160,Sunrisers Hyderabad,Bat,Mumbai,7 wickets,Ambati Rayudu,Rajiv Gandhi International Stadium,Uppal,Mumbai,2014
531,https://stats.espncricinfo.com/ci/engine/match/734003.html,2014,Rajasthan Royals,Chennai Super Kings,148,149,Rajasthan Royals,Bat,Super,5 wickets,Ravindra Jadeja,JSCA International Stadium Complex,Ranchi,Chennai,2014
532,https://stats.espncricinfo.com/ci/engine/match/734005.html,2014,Royal Challengers Bangalore,Delhi Daredevils,186,170,Delhi Daredevils,Field,RCB,16 runs,Yuvraj Singh,M Chinnaswamy Stadium,Bangalore,Banglore,2014
533,https://stats.espncricinfo.com/ci/engine/match/734007.html,2014,Sunrisers Hyderabad,Kings XI Punjab,205,211,Kings XI Punjab,Field,Kings,6 wickets,Wriddhiman Saha,Rajiv Gandhi International Stadium,Uppal,Punjab,2014
534,https://stats.espncricinfo.com/ci/engine/match/734009.html,2014,Mumbai Indians,Kolkata Knight Riders,141,142,Kolkata Knight Riders,Field,KKR,6 wickets,Robin Uthappa,Barabati Stadium,Cuttack,Kolkata,2014
535,https://stats.espncricinfo.com/ci/engine/match/734011.html,2014,Rajasthan Royals,Delhi Daredevils,201,139,Delhi Daredevils,Field,Royals,62 runs,Ajinkya Rahane,Sardar Patel Stadium,Motera,Rajasthan,2014
536,https://stats.espncricinfo.com/ci/engine/match/734013.html,2014,Chennai Super Kings,Royal Challengers Bangalore,138,142,Chennai Super Kings,Bat,RCB,5 wickets,AB de Villiers,JSCA International Stadium Complex,Ranchi,Banglore,2014
537,https://stats.espncricinfo.com/ci/engine/match/734015.html,2014,Sunrisers Hyderabad,Kolkata Knight Riders,142,146,Sunrisers Hyderabad,Bat,KKR,7 wickets,Umesh Yadav,Rajiv Gandhi International Stadium,Uppal,Kolkata,2014
538,https://stats.espncricinfo.com/ci/engine/match/734017.html,2014,Mumbai Indians,Rajasthan Royals,178,153,Mumbai Indians,Bat,Mumbai,25 runs,Michael Hussey,Sardar Patel Stadium,Motera,Mumbai,2014
539,https://stats.espncricinfo.com/ci/engine/match/734019.html,2014,Delhi Daredevils,Kings XI Punjab,164,165,Kings XI Punjab,Field,Kings,4 wickets,Axar Patel,Feroz Shah Kotla,Delhi,Punjab,2014
540,https://stats.espncricinfo.com/ci/engine/match/734021.html,2014,Royal Challengers Bangalore,Sunrisers Hyderabad,160,161,Royal Challengers Bangalore,Bat,Sunrisers,7 wickets,David Warner,Rajiv Gandhi International Stadium,Uppal,Hyderabad,2014
541,https://stats.espncricinfo.com/ci/engine/match/734023.html,2014,Chennai Super Kings,Kolkata Knight Riders,154,156,Kolkata Knight Riders,Field,KKR,8 wickets,Robin Uthappa,Eden Gardens,Kolkata,Kolkata,2014
542,https://stats.espncricinfo.com/ci/engine/match/734025.html,2014,Kings XI Punjab,Mumbai Indians,156,159,Mumbai Indians,Field,Mumbai,7 wickets,Lendl Simmons,Punjab Cricket Association Stadium,Mohali,Mumbai,2014
543,https://stats.espncricinfo.com/ci/engine/match/734027.html,2014,Kolkata Knight Riders,Royal Challengers Bangalore,195,165,Royal Challengers Bangalore,Field,KKR,30 runs,Robin Uthappa,Eden Gardens,Kolkata,Kolkata,2014
544,https://stats.espncricinfo.com/ci/engine/match/734029.html,2014,Chennai Super Kings,Sunrisers Hyderabad,185,189,Sunrisers Hyderabad,Field,Sunrisers,6 wickets,David Warner,JSCA International Stadium Complex,Ranchi,Hyderabad,2014
545,https://stats.espncricinfo.com/ci/engine/match/734031.html,2014,Mumbai Indians,Delhi Daredevils,173,158,Delhi Daredevils,Field,Mumbai,15 runs,Michael Hussey,Wankhede Stadium,Mumbai,Mumbai,2014
546,https://stats.espncricinfo.com/ci/engine/match/734033.html,2014,Kings XI Punjab,Rajasthan Royals,179,163,Rajasthan Royals,Field,Kings,16 runs,Shaun Marsh,Punjab Cricket Association Stadium,Mohali,Punjab,2014
547,https://stats.espncricinfo.com/ci/engine/match/734035.html,2014,Royal Challengers Bangalore,Chennai Super Kings,154,160,Chennai Super Kings,Field,Super,8 wickets,MS Dhoni,M Chinnaswamy Stadium,Bangalore,Chennai,2014
548,https://stats.espncricinfo.com/ci/engine/match/734037.html,2014,Sunrisers Hyderabad,Kolkata Knight Riders,160,161,Kolkata Knight Riders,Field,KKR,4 wickets,Yusuf Pathan,Eden Gardens,Kolkata,Kolkata,2014
549,https://stats.espncricinfo.com/ci/engine/match/734039.html,2014,Delhi Daredevils,Kings XI Punjab,115,119,Kings XI Punjab,Field,Kings,7 wickets,Manan Vohra,Punjab Cricket Association Stadium,Mohali,Punjab,2014
550,https://stats.espncricinfo.com/ci/engine/match/734041.html,2014,Rajasthan Royals,Mumbai Indians,189,195,Mumbai Indians,Field,Mumbai,5 wickets,Corey Anderson,Wankhede Stadium,Mumbai,Mumbai,2014
551,https://stats.espncricinfo.com/ci/engine/match/734043.html,2014,Kolkata Knight Riders,Kings XI Punjab,163,135,Kings XI Punjab,Field,KKR,28 runs,Umesh Yadav,Eden Gardens,Kolkata,Kolkata,2014
552,https://stats.espncricinfo.com/ci/engine/match/734045.html,2014,Mumbai Indians,Chennai Super Kings,173,176,Chennai Super Kings,Field,Super,7 wickets,Suresh Raina,Brabourne Stadium,Mumbai,Chennai,2014
553,https://stats.espncricinfo.com/ci/engine/match/734047.html,2014,Kings XI Punjab,Chennai Super Kings,226,202,Chennai Super Kings,Field,Kings,24 runs,Virender Sehwag,Wankhede Stadium,Mumbai,Punjab,2014
554,https://stats.espncricinfo.com/ci/engine/match/734049.html,2014,Kings XI Punjab,Kolkata Knight Riders,199,200,Kolkata Knight Riders,Field,KKR,3 wickets,Manish Pandey,M Chinnaswamy Stadium,Bangalore,Kolkata,2014 Final
555,https://stats.espncricinfo.com/ci/engine/match/597998.html,2013,Delhi Daredevils,Kolkata Knight Riders,128,129,Kolkata Knight Riders,Field,KKR,6 wickets,Sunil Narine,Eden Gardens,Kolkata,Kolkata,2013
556,https://stats.espncricinfo.com/ci/engine/match/597999.html,2013,Royal Challengers Bangalore,Mumbai Indians,156,154,Mumbai Indians,Field,RCB,2 runs,Chris Gayle,M Chinnaswamy Stadium,Bangalore,Banglore,2013
557,https://stats.espncricinfo.com/ci/engine/match/598000.html,2013,Sunrisers Hyderabad,Pune Warriors,126,104,Pune Warriors,Field,Sunrisers,22 runs,Amit Mishra,Rajiv Gandhi International Stadium,Uppal,Hyderabad,2013
558,https://stats.espncricinfo.com/ci/engine/match/598001.html,2013,Rajasthan Royals,Delhi Daredevils,165,160,Rajasthan Royals,Bat,Royals,5 runs,Rahul Dravid,Feroz Shah Kotla,Delhi,Rajasthan,2013
559,https://stats.espncricinfo.com/ci/engine/match/598002.html,2013,Mumbai Indians,Chennai Super Kings,148,139,Mumbai Indians,Bat,Mumbai,9 runs,Kieron Pollard,MA Chidambaram Stadium,Chepauk,Mumbai,2013
560,https://stats.espncricinfo.com/ci/engine/match/598003.html,2013,Pune Warriors,Kings XI Punjab,99,100,Pune Warriors,Bat,Kings,8 wickets,Manan Vohra,Subrata Roy Sahara Stadium,Pune,Punjab,2013
561,https://stats.espncricinfo.com/ci/engine/match/598004.html,2013,Royal Challengers Bangalore,Sunrisers Hyderabad,130,130,Royal Challengers Bangalore,Bat,Tied,Tied,Hanuma Vihari,Rajiv Gandhi International Stadium,Uppal,Tied,2013
562,https://stats.espncricinfo.com/ci/engine/match/598005.html,2013,Rajasthan Royals,Kolkata Knight Riders,144,125,Kolkata Knight Riders,Field,Royals,19 runs,Siddharth Trivedi,Sawai Mansingh Stadium,Jaipur,Rajasthan,2013
563,https://stats.espncricinfo.com/ci/engine/match/598048.html,2013,Sunrisers Hyderabad,Royal Challengers Bangalore,161,162,Sunrisers Hyderabad,Bat,RCB,7 wickets,Virat Kohli,M Chinnaswamy Stadium,Bangalore,Banglore,2013
564,https://stats.espncricinfo.com/ci/engine/match/598006.html,2013,Mumbai Indians,Delhi Daredevils,209,165,Mumbai Indians,Bat,Mumbai,44 runs,Dinesh Karthik,Wankhede Stadium,Mumbai,Mumbai,2013
565,https://stats.espncricinfo.com/ci/engine/match/598007.html,2013,Kings XI Punjab,Chennai Super Kings,138,139,Chennai Super Kings,Field,Super,10 wickets,Michael Hussey,Punjab Cricket Association Stadium,Mohali,Chennai,2013
566,https://stats.espncricinfo.com/ci/engine/match/598008.html,2013,Kolkata Knight Riders,Royal Challengers Bangalore,154,158,Royal Challengers Bangalore,Field,RCB,8 wickets,Chris Gayle,M Chinnaswamy Stadium,Bangalore,Banglore,2013
567,https://stats.espncricinfo.com/ci/engine/match/598009.html,2013,Rajasthan Royals,Pune Warriors,145,148,Rajasthan Royals,Bat,Warriors,7 wickets,Aaron Finch,Subrata Roy Sahara Stadium,Pune,Pune Warriors,2013
568,https://stats.espncricinfo.com/ci/engine/match/598010.html,2013,Delhi Daredevils,Sunrisers Hyderabad,114,115,Delhi Daredevils,Bat,Sunrisers,3 wickets,Amit Mishra,Feroz Shah Kotla,Delhi,Hyderabad,2013
569,https://stats.espncricinfo.com/ci/engine/match/598011.html,2013,Mumbai Indians,Pune Warriors,183,142,Mumbai Indians,Bat,Mumbai,41 runs,Rohit Sharma,Wankhede Stadium,Mumbai,Mumbai,2013
570,https://stats.espncricinfo.com/ci/engine/match/598012.html,2013,Royal Challengers Bangalore,Chennai Super Kings,165,166,Chennai Super Kings,Field,Super,4 wickets,Ravindra Jadeja,MA Chidambaram Stadium,Chepauk,Chennai,2013
571,https://stats.espncricinfo.com/ci/engine/match/598013.html,2013,Kolkata Knight Riders,Sunrisers Hyderabad,180,132,Kolkata Knight Riders,Bat,KKR,48 runs,Gautam Gambhir,Eden Gardens,Kolkata,Kolkata,2013
572,https://stats.espncricinfo.com/ci/engine/match/598014.html,2013,Kings XI Punjab,Rajasthan Royals,124,126,Rajasthan Royals,Field,Royals,6 wickets,James Faulkner,Sawai Mansingh Stadium,Jaipur,Rajasthan,2013
573,https://stats.espncricinfo.com/ci/engine/match/598015.html,2013,Pune Warriors,Chennai Super Kings,159,135,Pune Warriors,Bat,Warriors,24 runs,Steven Smith,MA Chidambaram Stadium,Chepauk,Pune Warriors,2013
574,https://stats.espncricinfo.com/ci/engine/match/598016.html,2013,Kings XI Punjab,Kolkata Knight Riders,157,153,Kolkata Knight Riders,Field,Kings,4 runs,Manpreet Gony,Punjab Cricket Association Stadium,Mohali,Punjab,2013
575,https://stats.espncricinfo.com/ci/engine/match/598017.html,2013,Delhi Daredevils,Royal Challengers Bangalore,152,152,Royal Challengers Bangalore,Field,Tied,Tied,Virat Kohli,M Chinnaswamy Stadium,Bangalore,Tied,2013
576,https://stats.espncricinfo.com/ci/engine/match/598018.html,2013,Sunrisers Hyderabad,Pune Warriors,119,108,Pune Warriors,Field,Sunrisers,11 runs,Amit Mishra,Subrata Roy Sahara Stadium,Pune,Hyderabad,2013
577,https://stats.espncricinfo.com/ci/engine/match/598019.html,2013,Rajasthan Royals,Mumbai Indians,179,92,Rajasthan Royals,Bat,Royals,87 runs,Ajinkya Rahane,Sawai Mansingh Stadium,Jaipur,Rajasthan,2013
578,https://stats.espncricinfo.com/ci/engine/match/598020.html,2013,Chennai Super Kings,Delhi Daredevils,169,83,Chennai Super Kings,Bat,Super,86 runs,Michael Hussey,Feroz Shah Kotla,Delhi,Chennai,2013
579,https://stats.espncricinfo.com/ci/engine/match/598021.html,2013,Kings XI Punjab,Sunrisers Hyderabad,123,127,Kings XI Punjab,Bat,Sunrisers,5 wickets,Hanuma Vihari,Rajiv Gandhi International Stadium,Uppal,Hyderabad,2013
580,https://stats.espncricinfo.com/ci/engine/match/598022.html,2013,Kolkata Knight Riders,Chennai Super Kings,119,124,Kolkata Knight Riders,Bat,Super,4 wickets,Ravindra Jadeja,Eden Gardens,Kolkata,Chennai,2013
581,https://stats.espncricinfo.com/ci/engine/match/598023.html,2013,Rajasthan Royals,Royal Challengers Bangalore,117,123,Royal Challengers Bangalore,Field,RCB,7 wickets,Vinay Kumar,M Chinnaswamy Stadium,Bangalore,Banglore,2013
582,https://stats.espncricinfo.com/ci/engine/match/598024.html,2013,Mumbai Indians,Delhi Daredevils,161,165,Mumbai Indians,Bat,Daredevils,9 wickets,Virender Sehwag,Feroz Shah Kotla,Delhi,Delhi,2013
583,https://stats.espncricinfo.com/ci/engine/match/598025.html,2013,Pune Warriors,Kings XI Punjab,185,186,Kings XI Punjab,Field,Kings,7 wickets,David Miller,Punjab Cricket Association Stadium,Mohali,Punjab,2013
584,https://stats.espncricinfo.com/ci/engine/match/598026.html,2013,Rajasthan Royals,Chennai Super Kings,185,186,Rajasthan Royals,Bat,Super,5 wickets,Michael Hussey,MA Chidambaram Stadium,Chepauk,Chennai,2013
585,https://stats.espncricinfo.com/ci/engine/match/598027.html,2013,Royal Challengers Bangalore,Pune Warriors,263,133,Pune Warriors,Field,RCB,130 runs,Chris Gayle,M Chinnaswamy Stadium,Bangalore,Banglore,2013
586,https://stats.espncricinfo.com/ci/engine/match/598059.html,2013,Delhi Daredevils,Kings XI Punjab,120,121,Kings XI Punjab,Field,Kings,5 wickets,Harmeet Singh,Feroz Shah Kotla,Delhi,Punjab,2013
587,https://stats.espncricinfo.com/ci/engine/match/598029.html,2013,Kolkata Knight Riders,Mumbai Indians,159,162,Kolkata Knight Riders,Bat,Mumbai,5 wickets,Dwayne Smith,Eden Gardens,Kolkata,Mumbai,2013
588,https://stats.espncricinfo.com/ci/engine/match/598030.html,2013,Sunrisers Hyderabad,Chennai Super Kings,159,160,Sunrisers Hyderabad,Bat,Super,5 wickets,MS Dhoni,MA Chidambaram Stadium,Chepauk,Chennai,2013
589,https://stats.espncricinfo.com/ci/engine/match/598031.html,2013,Kings XI Punjab,Kolkata Knight Riders,149,150,Kings XI Punjab,Bat,KKR,6 wickets,Jacques Kallis,Eden Gardens,Kolkata,Kolkata,2013
590,https://stats.espncricinfo.com/ci/engine/match/598032.html,2013,Sunrisers Hyderabad,Rajasthan Royals,144,146,Sunrisers Hyderabad,Bat,Royals,8 wickets,James Faulkner,Sawai Mansingh Stadium,Jaipur,Rajasthan,2013
591,https://stats.espncricinfo.com/ci/engine/match/598033.html,2013,Mumbai Indians,Royal Challengers Bangalore,194,136,Mumbai Indians,Bat,Mumbai,58 runs,Dwayne Smith,Wankhede Stadium,Mumbai,Mumbai,2013
592,https://stats.espncricinfo.com/ci/engine/match/598034.html,2013,Chennai Super Kings,Kolkata Knight Riders,200,186,Kolkata Knight Riders,Field,Super,14 runs,Michael Hussey,MA Chidambaram Stadium,Chepauk,Chennai,2013
593,https://stats.espncricinfo.com/ci/engine/match/598035.html,2013,Delhi Daredevils,Pune Warriors,164,149,Pune Warriors,Field,Daredevils,15 runs,David Warner,Shaheed Veer Narayan Singh International Stadium,Raipur,Delhi,2013
594,https://stats.espncricinfo.com/ci/engine/match/598036.html,2013,Royal Challengers Bangalore,Rajasthan Royals,171,173,Rajasthan Royals,Field,Royals,4 wickets,Sanju Samson,Sawai Mansingh Stadium,Jaipur,Rajasthan,2013
595,https://stats.espncricinfo.com/ci/engine/match/598037.html,2013,Mumbai Indians,Kings XI Punjab,174,170,Mumbai Indians,Bat,Mumbai,4 runs,Rohit Sharma,Wankhede Stadium,Mumbai,Mumbai,2013
596,https://stats.espncricinfo.com/ci/engine/match/598038.html,2013,Chennai Super Kings,Pune Warriors,164,127,Chennai Super Kings,Bat,Super,37 runs,MS Dhoni,Subrata Roy Sahara Stadium,Pune,Chennai,2013
597,https://stats.espncricinfo.com/ci/engine/match/598039.html,2013,Mumbai Indians,Sunrisers Hyderabad,129,130,Mumbai Indians,Bat,Sunrisers,7 wickets,Ishant Sharma,Rajiv Gandhi International Stadium,Uppal,Hyderabad,2013
598,https://stats.espncricinfo.com/ci/engine/match/598040.html,2013,Kolkata Knight Riders,Delhi Daredevils,136,137,Kolkata Knight Riders,Bat,Daredevils,7 wickets,David Warner,Shaheed Veer Narayan Singh International Stadium,Raipur,Delhi,2013
599,https://stats.espncricinfo.com/ci/engine/match/598041.html,2013,Chennai Super Kings,Kings XI Punjab,186,171,Chennai Super Kings,Bat,Super,15 runs,Suresh Raina,MA Chidambaram Stadium,Chepauk,Chennai,2013
600,https://stats.espncricinfo.com/ci/engine/match/598042.html,2013,Royal Challengers Bangalore,Pune Warriors,187,170,Royal Challengers Bangalore,Bat,RCB,17 runs,AB de Villiers,Subrata Roy Sahara Stadium,Pune,Banglore,2013
601,https://stats.espncricinfo.com/ci/engine/match/598043.html,2013,Rajasthan Royals,Kolkata Knight Riders,132,133,Rajasthan Royals,Bat,KKR,8 wickets,Yusuf Pathan,Eden Gardens,Kolkata,Kolkata,2013
602,https://stats.espncricinfo.com/ci/engine/match/598044.html,2013,Delhi Daredevils,Sunrisers Hyderabad,80,81,Delhi Daredevils,Bat,Sunrisers,6 wickets,Daren Sammy,Rajiv Gandhi International Stadium,Uppal,Hyderabad,2013
